13000 80000
20 4110 63750
20 6791 2976
20 7374 32355
20 8346 72728
20 9602 10825
20 10107 74549
20 10504 60665
20 10853 78632
21 675 64933
21 3550 66251
21 4271 46371
21 4863 66896
21 8320 75647
21 8540 66506
21 10483 1051
21 10893 2512
21 11428 4047
21 11679 5708
21 12962 33298
22 1595 57248
22 6702 10938
22 7063 79937
22 7560 1991
22 7964 42574
22 8190 75785
22 8760 13088
22 9114 71351
22 9445 75803
22 10022 25996
22 11387 75936
22 11530 40136
23 742 44370
23 1452 21098
23 1786 23379
23 2712 49375
23 4166 19708
23 4607 31
23 5778 41258
23 6657 49540
23 8022 3798
23 8373 31831
23 8926 57425
23 9819 72864
23 10241 79598
23 10800 3711
23 12226 24400
24 1871 70241
24 2840 66430
24 4275 8505
24 7220 7694
24 8278 42384
24 8723 69774
24 9199 55915
24 9207 47635
24 10333 38973
24 10434 74164
24 12309 27813
25 336 64801
25 866 28538
25 2025 15591
25 2942 642
25 3581 31360
25 4470 36159
25 7092 22183
25 7124 20148
25 7432 78192
25 8881 57167
25 10051 13018
25 10237 33079
25 10373 14123
25 10599 3731
25 10728 24917
25 11374 27354
25 11728 52449
25 12062 77143
26 539 34458
26 1419 16913
26 3093 20552
26 3356 64243
26 5613 11182
26 6560 41103
26 6568 49670
26 8207 77102
26 8418 25190
26 8767 57817
26 9466 53197
26 9482 14799
26 11713 54599
26 11820 22249
26 11835 41549
26 12185 31711
26 12495 30512
26 12953 30863
27 873 44181
27 1270 31045
27 2234 20673
27 3243 72335
27 4553 64870
27 6406 38706
27 7227 79578
27 7488 71663
27 11618 3383
27 12508 62509
27 12766 66698
28 1792 16018
28 1945 27832
28 2289 68239
28 2669 28729
28 4139 11988
28 4517 69942
28 6450 4382
28 9243 21009
28 9967 1925
28 10177 52994
28 10541 68399
28 10893 79369
28 11933 63654
29 362 2911
29 1967 9190
29 2016 1144
29 2220 21075
29 2304 17260
29 3248 61756
29 3830 57191
29 5318 35463
29 7978 55604
30 2410 70172
30 5616 47580
30 5697 9497
30 7794 61812
30 9218 23921
30 9678 34636
30 10675 51597
30 11942 75579
30 12253 20918
31 78 28824
31 86 68688
31 916 8289
31 2266 68794
31 6643 4353
31 8016 6025
31 8109 12096
31 9098 78929
31 9124 61344
31 9435 73564
31 10134 16957
31 12821 53169
32 4762 28763
32 10594 24786
32 10914 53763
32 12714 981
33 1805 60054
33 2348 24597
33 2492 21220
33 3384 4131
33 3630 60263
33 4200 76602
33 4456 1060
33 6182 58078
33 7093 67307
33 8083 59500
33 8550 2059
33 10898 6268
33 11588 12258
34 3151 32258
34 4696 52923
34 7856 72786
34 8680 18849
34 11135 70249
34 12020 26772
34 12272 66395
34 12758 77699
35 1101 59273
35 3979 27262
35 4131 75142
35 5200 18916
35 5595 2629
35 6007 31323
35 6343 29792
35 8027 2502
35 9010 4847
35 9297 11986
35 9414 36898
35 10690 53954
35 11105 8275
35 11399 13429
35 12940 10581
36 4565 75240
36 5149 74135
36 9009 12132
36 9297 336
36 10008 60117
37 43 53475
37 315 10156
37 3566 45473
37 4882 57704
37 5707 39547
37 6121 40318
37 8489 59555
37 9977 61838
37 10884 8391
37 11062 71362
38 567 6677
38 1056 18010
38 2954 44754
38 4754 73351
38 7106 60052
38 9625 30493
38 11004 46701
38 12273 67865
39 52 44575
39 855 14463
39 2309 16103
39 2456 3086
39 5323 48456
39 5947 39108
39 6413 65040
39 6634 1333
39 6792 74225
39 6887 25562
39 6910 52890
39 7498 59339
39 7910 29887
39 11302 51376
39 12127 17135
39 12504 78615
40 349 75227
40 1107 22649
40 1299 16604
40 2753 64280
40 3494 77386
40 3931 24304
40 4515 27440
40 5961 20948
40 10652 52036
40 11899 55280
40 11906 15279
40 12899 27611
41 853 61072
41 1859 17264
41 2413 61772
41 6221 7349
41 6490 10870
41 7069 29979
41 8304 35769
41 9767 32046
41 10034 32839
41 11625 22056
41 12133 73531
42 279 31138
42 1253 17497
42 2447 72425
42 2489 1998
42 4258 77581
42 4268 19260
42 6390 16587
42 6695 8938
42 8992 37024
42 10584 9041
42 10998 13496
42 11020 15133
42 12884 20002
43 1271 22562
43 1560 40563
43 5079 13376
43 5280 62313
43 5930 4576
43 6035 40310
43 6107 46440
43 6109 31162
43 6777 77571
43 8920 38799
44 62 13656
44 732 61931
44 998 79834
44 1475 73506
44 7170 61055
44 7727 70687
44 9474 61036
44 9985 51503
44 10628 11732
44 10690 20153
44 12996 50854
45 1934 63120
45 2538 43064
45 3323 15607
45 4334 44050
45 9172 16618
45 9575 23203
45 11470 34440
45 12735 8012
46 777 55953
46 2081 39216
46 2899 8522
46 3040 69325
46 4587 29607
46 5409 57668
46 6924 63438
46 7644 36021
46 8074 37571
46 9758 26900
47 1728 69357
47 2357 69897
47 4490 27874
47 4590 26665
47 5304 48623
47 5898 33931
47 7296 13474
47 11335 13203
47 12187 43901
47 12867 19854
48 578 26323
48 980 54575
48 1682 5875
48 2323 27908
48 4140 13989
48 10568 72532
48 11178 62293
48 11561 16091
48 11992 35599
49 258 6451
49 1445 57350
49 7086 46428
49 10054 6975
49 11406 39784
49 11909 10178
49 12026 58612
49 12524 8020
50 2991 79634
50 4422 1564
50 4570 53454
50 6792 48406
50 7006 29140
50 7458 75163
50 7463 68580
50 8373 49681
50 8425 10555
50 8633 68661
51 785 71978
51 1705 71642
51 2060 79842
51 4934 47612
51 5592 50475
51 5764 75981
51 6937 45716
51 7547 68073
51 10021 22108
51 10362 60736
51 11585 22460
52 172 16997
52 719 76541
52 1162 71183
52 1468 66600
52 2358 6320
52 4042 39016
52 5032 1887
52 5161 12670
52 5413 70621
52 7396 27076
52 8543 30742
52 8576 51545
52 8738 55095
52 9420 12232
52 9645 4726
52 9996 59872
52 10468 67759
52 10477 41737
52 10924 28179
52 11866 73476
52 12110 73419
52 12301 28059
52 12751 31502
52 13000 102
53 1563 6474
53 2450 67396
53 3631 31922
53 4751 59865
53 5032 78871
53 7274 63293
53 8394 2315
53 10256 14448
53 10431 32246
53 10920 10287
53 12616 17683
54 574 24913
54 2042 46117
54 3350 68537
54 3402 52714
54 3989 33825
54 4393 1141
54 6731 66899
54 6932 32017
54 8424 13547
54 10739 33070
54 10785 67851
54 11548 50074
54 11682 8384
54 12213 77857
54 12285 2633
54 12823 76756
55 279 34565
55 1447 40829
55 3645 76205
55 4225 59802
55 4999 73098
55 5826 53426
55 6190 63889
55 6758 21977
55 6809 77493
55 9787 5127
55 9954 3721
55 10015 7773
55 10093 8802
55 10903 3062
55 10963 37919
55 12065 14880
56 528 59435
56 1503 25414
56 2250 54992
56 3116 37308
56 3809 79056
56 4677 45971
56 4719 73850
56 8681 22333
56 11038 70851
57 727 62931
57 1441 74090
57 4363 51736
57 5516 41107
57 6011 33391
57 6479 24341
57 6572 25432
57 7104 19639
57 8421 66943
57 8786 45714
57 9446 5876
57 9545 69654
57 10539 43013
57 12100 24346
58 1019 68758
58 1355 4109
58 2056 40693
58 2227 12984
58 2878 23876
58 3620 34428
58 4643 40775
58 4983 37085
58 5092 60175
58 5703 2155
58 7237 1014
58 7506 47189
58 7883 42093
58 8636 9493
58 10232 74141
58 12318 68886
59 484 49589
59 984 77842
59 2173 50003
59 2792 67910
59 3810 66548
59 5100 55090
59 5654 56701
59 5822 37011
59 6648 50014
59 7103 60911
59 8121 36688
59 8584 54581
59 12459 40865
60 109 3967
60 484 4371
60 2612 16049
60 4207 11621
60 7242 4391
60 9824 71171
61 462 30140
61 1590 14872
61 3039 26885
61 3432 44054
61 3677 19411
61 4539 62125
61 7996 63166
61 8729 70
61 10711 22007
61 11026 53810
61 11105 22858
61 11761 1128
62 243 9451
62 699 918
62 1480 20108
62 3512 49060
62 4963 9985
62 7473 63311
62 7486 20752
62 7506 56774
62 7527 36195
62 7851 10111
62 8052 64078
62 8185 73320
62 8747 58519
62 10054 17236
62 10595 44389
62 10597 28870
62 12849 3556
63 1538 56613
63 2661 68018
63 3456 35806
63 4511 32663
63 5256 845
63 6898 61381
63 7278 71360
63 9812 50883
64 539 41002
64 3485 8749
64 3623 34901
64 4603 66950
64 6255 53300
64 6932 13619
64 8536 51223
64 8831 70953
64 9642 6255
64 11156 29719
64 11797 23028
65 2273 3287
65 5094 18235
65 6968 46939
65 8048 69672
65 8115 46853
65 8220 71460
65 11804 53683
65 11976 4369
66 2889 19363
66 7104 66934
66 8526 59395
66 8807 7011
66 10274 4951
66 11138 40349
66 11766 72853
67 366 31228
67 1591 76358
67 3089 72539
67 3639 55339
67 4368 59634
67 4892 74449
67 4910 10182
67 4993 29454
67 6304 2814
67 6335 56827
67 6575 3524
67 7050 4100
67 8124 36450
67 9975 23517
67 11648 4480
67 12846 70419
68 2033 32985
68 2265 7975
68 3201 56342
68 4230 51271
68 4734 35888
68 4994 46752
68 6734 10917
68 8708 5483
68 10145 35041
68 11041 14847
68 12283 45994
68 12472 70078
69 2762 37767
69 3622 44836
69 5022 39910
69 5196 47455
69 5315 47073
69 5470 8001
69 6631 50850
69 7587 22490
69 7950 52904
69 11827 58041
69 12660 45794
69 12807 54215
69 12895 30669
70 760 12396
70 1055 17344
70 2041 76349
70 5894 68506
70 9672 20137
70 10023 1335
70 10779 71772
70 11473 34023
71 1637 77451
71 3036 58022
71 5641 25147
71 6271 78653
71 6310 58071
71 6410 46323
71 6542 11816
71 11723 9842
71 12712 9171
72 589 10341
72 1132 48716
72 1155 27740
72 1446 41645
72 2392 69265
72 4218 60770
72 4951 15390
72 5741 76915
72 6135 39227
72 7241 48719
72 8295 42788
72 9884 43921
72 11065 2063
73 762 515
73 1292 62428
73 2271 21361
73 3404 77267
73 5489 58740
73 7955 79391
73 8307 18575
73 8935 39360
73 10043 12707
73 11892 63501
73 12712 73528
74 2620 79121
74 3605 70912
74 4832 46926
74 6258 2635
74 7231 52649
74 8650 27668
74 9458 54401
74 9462 64380
74 12284 21813
74 12458 42716
74 12632 18097
75 549 30335
75 598 63392
75 793 24228
75 1667 4619
75 2467 33126
75 3075 59544
75 4046 36252
75 7204 64545
75 8653 977
75 8770 2875
75 8919 36305
75 10793 55039
75 11568 26790
75 11832 60782
75 12873 70531
75 12952 61281
76 3156 68252
76 3779 26959
76 4328 6502
76 4536 76455
76 6807 44543
76 7449 4044
76 8127 79508
76 9020 75533
76 9539 8185
76 10804 50496
76 12955 78316
77 440 50525
77 2187 27666
77 2419 46165
77 2878 13645
77 3754 585
77 6126 62616
77 8399 36655
77 9037 7389
77 9459 63265
77 11105 52822
77 11554 34273
78 1177 39470
78 2387 5782
78 6986 12023
78 7245 73541
78 7546 7714
78 8088 25174
78 8627 25247
78 8701 74119
78 8926 71684
78 9248 31320
78 12446 31055
79 2063 44611
79 4671 48736
79 4778 59162
79 5018 68183
79 5168 78914
79 5881 14894
79 6893 1826
79 7054 15526
79 7586 41289
79 8399 27950
79 9622 18736
79 11292 64910
79 11413 25891
79 11480 4994
79 11709 12868
79 11903 17018
79 12153 76223
79 12560 3849
79 12903 18947
80 425 15068
80 937 8854
80 1245 12741
80 1629 74295
80 3069 39832
80 3153 62689
80 4269 5291
80 4500 43066
80 4888 9804
80 4923 54218
80 5871 20510
80 5897 3558
80 7884 22982
80 9408 60049
80 9569 61857
80 11463 31066
80 12168 34207
80 12354 52648
80 12793 13132
81 878 54439
81 2761 40603
81 2945 45887
81 4066 72447
81 5981 69056
81 7989 68179
81 8568 14995
81 8700 30423
81 12154 52660
82 1564 5813
82 1568 16065
82 1663 30999
82 2705 78814
82 5050 4605
82 5519 6580
82 5897 8362
82 6080 63966
82 6586 70034
82 7408 14462
82 9276 79409
82 10008 53253
82 10039 40689
82 11924 7645
82 12017 44427
82 12500 19856
83 3268 8950
83 5241 12192
83 5406 13067
83 5440 3063
83 5588 75531
83 6040 59315
83 6255 65497
83 6781 46697
83 7064 41956
83 7375 46282
83 9219 61207
83 9342 48518
83 11046 53852
84 333 1165
84 481 73291
84 1098 57921
84 1436 78140
84 1506 67375
84 1552 46470
84 3775 19302
84 4588 13581
84 5655 10592
84 5698 13021
84 6293 7174
84 9708 78268
84 12185 6489
84 12843 14887
85 451 49706
85 791 63037
85 1766 10342
85 2382 32238
85 2484 67088
85 4303 71424
85 4886 42311
85 5400 61899
85 5965 58985
85 5998 21430
85 6819 79219
85 8668 35053
85 8842 53026
85 10074 69093
85 10680 453
85 10789 411
86 187 8838
86 1670 10286
86 3285 16782
86 3827 31591
86 4694 29643
86 4842 46607
86 8381 33942
86 9306 60460
86 9680 18212
86 10210 5484
86 10812 14096
86 12390 60364
86 12687 72280
87 3354 27989
87 3818 23928
87 5210 1850
87 6294 75821
87 10383 75217
87 12195 54530
88 264 14491
88 3893 49303
88 4749 27944
88 6587 48532
88 6626 72655
88 7005 8042
88 7211 41412
88 7545 76382
88 8639 39376
88 8916 37485
88 9779 45073
88 10803 13702
88 11692 21532
88 12334 48619
89 641 4639
89 1090 24505
89 3940 75464
89 4158 16418
89 4207 32492
89 4713 11109
89 7968 10097
89 9027 27634
89 9876 22507
89 9923 2640
89 10596 66805
89 12201 73427
89 12758 77050
90 463 76919
90 1022 62117
90 1475 68905
90 2012 3872
90 7630 30764
90 9154 47899
90 10257 62554
90 12446 9118
91 1609 77495
91 1903 70536
91 1937 47496
91 2077 17624
91 3670 48480
91 4849 56971
91 5102 22306
91 5231 63924
91 6908 18322
91 8438 8508
91 10151 61548
91 10746 15120
91 11270 44618
92 99 77163
92 996 32262
92 1233 66021
92 1963 73525
92 3561 43429
92 5233 15483
92 6073 64364
92 9134 32340
92 9731 61106
92 9844 73756
92 10177 50087
92 11010 74757
92 11034 65103
92 12786 51374
93 1018 20886
93 2574 55886
93 5330 59241
93 5409 38342
93 5494 39592
93 5627 43684
93 6817 59345
93 6928 75102
93 7054 28745
93 7418 4090
93 9138 54860
93 11512 27958
93 11834 45777
94 135 37064
94 187 53914
94 281 74383
94 851 54191
94 2792 2480
94 3299 67874
94 3420 65595
94 3634 8085
94 4496 26687
94 5156 62831
94 6426 29363
94 8111 62186
94 8667 77813
94 9771 29394
94 10742 70756
94 11043 54396
94 11830 7264
94 12141 31253
95 1045 64442
95 1436 30359
95 2005 38935
95 2067 14187
95 3832 10385
95 3939 10036
95 5683 38033
95 5693 41880
95 7378 17651
95 7910 54851
95 8293 79769
95 9111 67760
95 9271 46309
95 11189 1398
95 12785 17370
96 880 46744
96 1438 2248
96 2383 12026
96 3923 72851
96 5313 65856
96 6917 15394
96 7265 38457
96 7771 24398
96 10221 77052
96 11393 39846
96 11664 77933
96 12425 64574
96 12462 1302
96 12786 39335
96 12860 21541
97 542 1834
97 5606 31657
97 9049 67810
97 9171 57168
97 9270 8954
97 9707 10794
97 12610 51232
97 12611 7986
97 12640 77943
98 1088 15190
98 3079 50075
98 6233 35403
98 7476 68193
98 8882 49109
98 9104 59328
98 9953 9332
98 11010 70605
98 12280 65062
99 184 17825
99 235 45246
99 661 75008
99 3639 13832
99 4596 7189
99 4737 42433
99 4831 22401
99 5155 29309
99 5506 1713
99 6307 40393
99 8794 59765
99 12813 78185
99 12830 43961
100 2197 8266
100 5124 14591
100 5261 25579
100 5948 6049
100 6006 40496
100 6281 79920
100 12697 5899
101 2605 17076
101 3424 9238
101 3807 41904
101 5573 50198
101 7244 61958
101 7264 52000
101 7407 54802
101 7762 73034
101 8545 52016
101 9097 35909
101 12018 74388
101 12538 39098
102 219 198
102 1211 11398
102 2790 43097
102 2872 73045
102 5594 59043
102 6535 48756
102 8301 12982
102 8928 32126
102 9186 22523
102 9352 49027
102 10487 2842
102 11046 14122
102 11259 41486
103 369 37181
103 1669 68531
103 1700 77871
103 3978 44925
103 4503 10158
103 6667 14646
103 11212 24770
103 11925 48054
103 12793 66946
103 12912 55844
104 1213 68741
104 1666 112
104 2243 17516
104 2985 70468
104 3925 45513
104 5731 61925
104 6940 65003
104 6951 33429
104 8463 47777
104 9024 71810
104 9393 44982
104 9479 14942
104 10195 30191
104 10597 32394
104 10678 69725
104 11215 38341
104 11299 3782
105 366 19947
105 501 10878
105 828 59
105 869 43150
105 922 67406
105 1123 35563
105 1244 39109
105 1720 27583
105 1830 59850
105 4418 69708
105 5486 27544
105 7632 40440
105 8178 38513
105 9647 30147
105 10178 12603
105 10312 32546
105 11499 28312
106 228 59545
106 3877 64309
106 4757 45259
106 4822 70545
106 6687 64934
106 8475 256
106 8551 24404
106 9144 52384
106 9280 39319
106 10270 18048
106 11333 27553
107 663 37325
107 2060 4489
107 2236 52918
107 4563 78379
107 5706 39546
107 5974 12072
107 7481 76758
107 7792 55769
107 7901 10766
107 9401 62285
107 10280 51226
107 10612 42137
107 10827 10738
107 12957 29233
108 1242 61640
108 3398 8882
108 3878 72940
108 4112 72562
108 5953 10435
108 7598 30408
108 7752 52619
108 9073 65354
108 9296 73726
108 9316 4662
108 10224 38015
108 12280 31362
108 12514 19361
109 621 78748
109 787 73176
109 1416 53075
109 1956 21804
109 2786 55332
109 3017 9909
109 3326 33479
109 4211 41189
109 4336 27952
109 7667 79772
109 9449 79220
109 9536 2495
109 12192 42632
110 1143 75814
110 1364 295
110 1385 74464
110 1987 15426
110 3029 64075
110 3509 21868
110 3696 5438
110 4298 60163
110 4649 20973
110 4791 71209
110 6364 66495
110 10529 39430
110 11953 44603
110 12796 26427
111 933 48831
111 1981 40334
111 2458 13759
111 2657 44387
111 4345 74455
111 4532 987
111 4992 20979
111 4993 3151
111 6677 29757
111 6765 76545
111 9494 73523
111 10763 13226
111 12074 48761
112 228 49635
112 657 58801
112 2247 6071
112 2664 20811
112 3624 57078
112 4218 48126
112 7582 75739
112 10708 50669
112 10988 50843
112 11760 4002
112 12055 6279
112 12515 29768
113 2537 16305
113 6026 61439
113 6807 31079
113 8016 40951
113 8479 20467
113 9202 73327
114 1182 14440
114 1534 20044
114 2005 61438
114 3655 13403
114 4044 35109
114 4157 76069
114 5982 45505
114 11139 21356
115 245 29422
115 978 58663
115 1878 23554
115 2709 37814
115 5479 64131
115 6287 26278
115 6552 21458
115 7514 70104
115 8131 11899
115 9299 51565
115 10290 72434
115 10883 8560
115 12065 27764
115 12286 15254
115 12540 6877
116 769 74257
116 1386 15437
116 2230 25197
116 3804 56093
116 7657 56673
116 9010 27678
116 9680 2663
116 10784 54609
116 12112 16613
116 12444 57124
117 173 78707
117 718 3007
117 3518 2745
117 4610 37280
117 5177 58866
117 6942 44456
117 7125 2076
117 8126 40754
117 9411 24789
117 9708 43032
117 12700 75731
118 773 74128
118 918 29083
118 3370 58591
118 3886 69255
118 5006 62282
118 6798 14377
118 7409 74643
118 8175 53096
118 10274 21326
118 10694 74053
118 11613 36019
118 12241 20395
119 437 79196
119 1531 76942
119 1623 50285
119 3435 76109
119 3642 38805
119 3889 12857
119 5481 71350
119 6599 11026
119 6990 75063
119 7026 28669
119 7697 38691
119 8088 36886
119 9753 5250
119 10554 5386
120 395 30720
120 1487 14021
120 1738 32766
120 4336 37340
120 4443 7803
120 4727 7169
120 5390 69063
120 6772 13197
120 10418 62935
120 11803 52252
120 12609 78343
121 428 37419
121 612 64222
121 835 57473
121 2160 19717
121 4744 24885
121 6795 70867
121 7760 43043
121 8238 12945
121 8809 79064
121 10226 19530
121 11818 46130
121 12033 9936
121 12582 73316
122 127 54710
122 1192 12419
122 1448 79752
122 3565 11978
122 5077 71722
122 5273 7239
122 6527 64353
122 7298 3934
122 7488 13435
122 7848 41690
122 8440 1987
122 11007 45003
123 925 30434
123 3594 8658
123 4090 77728
123 4155 59688
123 5721 52302
123 6867 69447
123 9296 8557
123 9707 62202
123 11047 20442
123 11121 57469
123 11544 15627
123 11883 75737
124 979 33033
124 2228 63426
124 2312 33402
124 2973 58800
124 3621 74356
124 4063 10509
124 4075 57835
124 4151 59811
124 5491 19988
124 5513 52506
124 5856 51768
124 7051 46906
124 7969 41592
124 9887 35090
124 12654 53827
125 1305 39240
125 1345 10301
125 2349 52078
125 3642 53511
125 6258 36394
125 7485 67291
125 9262 9075
125 9965 27253
125 12583 16516
125 12766 51665
125 12963 13713
126 689 28333
126 878 31008
126 1037 65111
126 2986 53091
126 4640 62729
126 4976 191
126 7958 60083
126 9023 67986
126 9281 78455
126 12000 23399
126 12224 9579
126 12256 56955
126 12635 15196
127 1706 20648
127 1926 40330
127 1962 48004
127 2177 14943
127 3509 4208
127 3945 40615
127 5428 46366
127 7682 7650
127 9722 5494
127 10623 70130
127 10669 69366
128 734 7062
128 796 5797
128 864 71018
128 1539 64825
128 2707 76217
128 3142 3447
128 3160 27191
128 3380 54634
128 3735 2153
128 4208 8207
128 5834 76668
128 5899 15165
128 6364 7820
128 6875 77876
128 7091 34915
128 7369 63890
128 7569 29132
128 7622 79200
128 9710 19685
128 10446 74561
128 11075 41249
128 11213 67404
128 11293 5625
129 530 46983
129 1956 71354
129 2132 6496
129 3870 33091
129 5019 79664
129 5683 58896
129 7237 44667
129 7539 20831
129 7699 15755
129 8149 79815
129 9222 15079
129 11032 70878
129 12667 69591
129 12838 15363
129 12915 33833
130 443 68011
130 563 67724
130 2886 47058
130 3997 28698
130 4022 51278
130 4951 72319
130 6575 22827
130 6629 39412
130 7836 54214
130 10168 64081
130 10495 4754
130 11995 25144
131 1956 7252
131 2042 20981
131 2240 5635
131 3188 3739
131 3882 31852
131 3942 41191
131 5474 40244
131 5580 7625
131 6227 13838
131 6825 69179
131 7445 33623
131 10684 38025
131 10856 69078
131 10914 64579
131 11446 47041
131 11981 52328
132 743 3531
132 895 33201
132 2009 32536
132 2196 35066
132 2366 14858
132 6300 3972
132 7294 11457
132 7392 51359
132 8337 13319
132 8956 58963
132 9999 15971
132 11955 77745
132 12397 62948
133 1363 31449
133 1644 75748
133 3361 2872
133 4461 21486
133 5825 40412
133 6056 61011
133 6865 47070
133 8550 8529
133 10692 45305
133 11801 39851
133 11948 48392
133 12286 79204
133 12702 31428
134 1131 20864
134 3657 23264
134 4376 1022
134 6501 32060
134 6870 60146
134 8143 7009
134 8597 73297
134 10641 53823
134 11878 23391
134 12027 65473
135 771 75615
135 1441 77522
135 1930 17307
135 1983 40216
135 2368 39327
135 2820 3391
135 4994 3692
135 6054 42907
135 6680 63436
135 9094 47473
135 10873 41974
135 12363 45740
136 3626 29038
136 6891 4198
136 8753 4089
136 12032 35865
136 12590 46877
137 219 16733
137 588 26253
137 2588 77886
137 4256 55266
137 4477 56612
137 4697 48280
137 5042 77870
137 5672 46135
137 5784 44539
137 7047 40645
137 7205 30137
137 7479 626
137 8045 40710
137 11237 27246
138 285 42915
138 886 35019
138 2178 77427
138 3521 77275
138 3790 55296
138 4129 55701
138 5072 75726
138 6426 65056
138 7129 35587
138 7606 63581
138 7845 75365
138 8472 46406
138 9271 18742
138 11097 2183
138 12103 33562
139 936 77347
139 1642 1746
139 3310 13459
139 4060 70540
139 4269 10683
139 4487 66907
139 4773 748
139 4869 33034
139 5802 51998
139 6880 36659
139 10619 7511
139 10805 25654
139 10972 5163
139 11278 400
139 12701 9628
140 806 62946
140 2861 30605
140 2865 47511
140 3928 46173
140 4528 60526
140 5003 68185
140 7434 75826
140 7645 35337
140 7870 29563
140 8082 30214
140 8586 35528
140 8612 26503
140 11383 33918
140 11567 65773
140 12717 12515
141 795 72018
141 1234 21544
141 3033 62550
141 3794 16233
141 3875 67383
141 6218 11092
141 7271 29997
141 8877 68189
141 9606 74511
141 9642 26792
141 10293 6654
141 11386 74380
141 11721 56458
141 12542 3174
142 505 30381
142 825 1004
142 1280 59468
142 3327 77035
142 4129 50030
142 5443 35978
142 5530 74501
142 6900 52498
142 7453 79497
142 7914 14888
142 8351 25071
142 9018 55982
142 9214 6032
142 9424 45468
142 10203 79047
142 11317 17035
142 12918 21529
